sample_ID,location,filename,position_mm,sample_surface,validity,E.gain,E.offset,F.slope,F.offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Se,Br,Sr,Zr,Pd,Cd,Sn,I,Cs,Sm,Eu,Ta,W,Ir,Pt,Au,Pb,Bi,Rn,Ra,Th,Pa,U,Fe_a_x_2,Fe_a_plus_b,S1,S2,S3,Mo_inc,Mo_coh,Dt
161,North,E:\FISH 2020\FISH Final measurements\05032021\0161\XRF data\L000038.spe,1191.6,7.95,1,0.010266,-0.008773,0.01007,0.072543,261571,2.92,194,0,4820,16609,8296,4219,231985,7799,546,20,176,2774,5560,5677,3004,5441,0,4144,6485,1797,6676,379,284,2785,308,154,373,384,5307,6308,1994,2884,2862,4451,2690,4490,3550,842,3013,3042,2456,1113,67,59,0,1461220,179760,0.36
161,North,E:\FISH 2020\FISH Final measurements\05032021\0161\XRF data\L000039.spe,1191.8,7.94,1,0.010266,-0.008773,0.01007,0.072543,266834,2.92,66,0,5817,20286,9484,4019,262796,8433,525,86,214,2692,5327,5384,2739,5111,1139,3663,6615,2390,7617,200,291,3193,364,152,262,576,5078,6253,1596,2413,2074,4107,3324,5075,3623,0,3048,1736,3529,2892,0,0,0,1464689,181269,0.363
161,North,E:\FISH 2020\FISH Final measurements\05032021\0161\XRF data\L000040.spe,1192,7.94,1,0.010266,-0.008773,0.01007,0.072543,270981,2.94,163,0,5848,19888,9591,3839,268049,8746,512,108,0,3257,4899,5813,3137,5357,1570,3789,7038,2012,6257,394,180,3159,369,103,430,332,5188,6817,1490,2669,2651,3398,3313,4159,3128,273,3278,1967,2939,1365,30,206,123,1475202,182864,0.366
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000010.spe,1480,8.03,1,0.010266,-0.008584,0.009923,0.072797,271950,3.15,226,0,5612,18462,12889,5449,240861,27728,729,112,245,4339,6115,5568,3171,5414,0,3575,6872,4054,5473,337,411,2932,474,29,589,842,6266,6737,1569,2485,2523,3536,3581,4795,3646,0,3305,2092,4791,1450,0,362,0,1485695,181401,0.367
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000011.spe,1480.2,8.03,1,0.010266,-0.008584,0.009923,0.072797,270838,2.95,88,0,5660,19164,13115,5314,247273,29951,842,68,119,4039,6111,5554,2966,4920,0,3908,6518,3375,5194,472,327,3080,472,0,394,756,5371,6564,1972,2845,3251,4767,2856,3613,3667,797,2684,994,3111,2422,0,0,63,1483481,180351,0.365
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000012.spe,1480.4,8.03,1,0.010266,-0.008584,0.009923,0.072797,267334,2.93,80,0,5082,16636,11709,5685,222555,37114,706,128,34,4064,6529,5269,2549,5007,0,3806,6158,2765,5632,375,318,2858,485,0,237,386,5773,6369,2105,3226,3097,4004,3668,4592,3613,0,4253,3155,3593,1756,0,0,0,1472801,179711,0.364
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000013.spe,1480.6,8.03,1,0.010266,-0.008584,0.009923,0.072797,263841,3,78,0,4352,14746,10688,5705,199770,28749,678,76,0,4017,6700,5449,2552,5787,220,3918,6386,2945,5506,348,497,2764,379,54,119,432,5379,6058,2462,3453,3961,3241,2741,4425,3430,180,3119,2458,3181,1311,0,0,0,1465468,178605,0.362
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000014.spe,1480.8,8.03,1,0.010266,-0.008584,0.009923,0.072797,265311,2.96,93,0,5313,16773,11857,5504,217699,28138,739,153,0,4113,7772,5761,2830,5463,0,3566,6194,4031,6058,423,380,2853,421,54,190,458,5518,6574,2892,3437,2561,3188,2338,3722,3277,0,3774,1296,3303,2036,0,0,0,1468496,179351,0.362
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000015.spe,1481,8.03,1,0.010266,-0.008584,0.009923,0.072797,268216,3.04,15,0,5084,16272,11503,5453,216508,45599,859,122,53,4713,8142,5419,2956,5923,84,3255,6322,3804,5711,479,479,2878,531,21,226,166,5275,6261,1843,3450,2648,2797,2495,3742,3447,0,2681,1696,4071,1521,89,0,0,1471407,180391,0.364
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000016.spe,1481.2,8.03,1,0.010266,-0.008584,0.009923,0.072797,269914,3.02,149,0,4914,15953,11320,5525,214225,46327,860,82,0,4608,8203,5487,3012,5850,0,3811,6322,4017,5626,328,487,2663,539,0,349,598,5444,6318,2085,3040,2991,3683,2574,3970,3177,639,3172,2745,3223,885,0,0,0,1475034,179884,0.365
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000017.spe,1481.4,8.03,1,0.010266,-0.008584,0.009923,0.072797,268706,3.13,210,0,4430,15006,10713,5379,206561,36900,834,46,0,4897,6665,5845,3055,5825,0,3904,6420,3851,5997,477,470,2650,532,0,350,522,5616,6898,2046,2526,2441,3751,2910,4625,3212,48,3330,3097,3365,1936,215,0,0,1473309,179642,0.364
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000018.spe,1481.6,8.03,1,0.010266,-0.008584,0.009923,0.072797,267045,3.15,256,0,4100,14608,10538,5447,207397,27997,812,137,86,4709,7519,5488,3272,5438,0,4059,6341,3494,5716,433,366,2804,440,0,311,759,6336,6049,1412,2001,2479,3799,3011,4071,2971,0,3220,2756,2479,493,0,236,66,1466157,179204,0.363
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000019.spe,1481.8,8.03,1,0.010266,-0.008584,0.009923,0.072797,268258,3.06,130,0,5695,16821,12143,5411,233002,38751,603,113,275,4860,7284,5874,3461,5396,0,3518,6374,2801,4981,362,397,2751,408,0,474,381,5506,6903,1854,2816,2401,3071,2517,4031,3154,915,2158,1806,2437,2830,210,235,0,1467369,177203,0.363
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000020.spe,1482,8.03,1,0.010266,-0.008584,0.009923,0.072797,268698,3.22,233,0,6758,19854,13664,5181,256575,50002,479,134,151,4604,6495,5818,3035,5587,0,4345,6908,3136,5269,387,271,2989,495,0,745,760,6087,6499,1668,2149,2191,3176,2977,4828,3555,0,3966,2957,3182,2051,638,0,0,1461335,177375,0.363
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000021.spe,1482.2,8.03,1,0.010266,-0.008584,0.009923,0.072797,268529,3.14,175,0,6800,20383,14298,5251,265582,48821,428,236,187,4788,7371,6002,3479,5428,0,4049,7113,2277,5872,338,395,2957,382,0,558,506,5879,5946,1409,1405,1847,4902,3049,4610,4010,209,3937,3090,3822,1561,203,20,0,1457325,176292,0.362
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000022.spe,1482.4,8.03,1,0.010266,-0.008584,0.009923,0.072797,268291,3.33,201,0,6654,19544,13861,5793,249149,36770,443,164,0,4747,6596,5558,3329,4915,0,2962,6454,1660,5298,198,315,2791,378,0,537,443,5721,6904,2132,2959,2490,4176,3354,4965,2575,248,3208,2864,2558,1670,152,94,103,1459197,176493,0.363
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000023.spe,1482.6,8.03,1,0.010266,-0.008584,0.009923,0.072797,266606,3.06,154,0,6115,17475,12390,5586,225332,26401,625,178,82,4473,6056,5624,2909,4630,0,3533,6399,1479,5875,433,442,2855,252,121,303,908,5747,6000,1677,2860,2686,3769,3503,4586,2951,0,3786,2689,3444,1453,0,0,0,1457551,177367,0.362
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000024.spe,1482.8,8.03,1,0.010266,-0.008584,0.009923,0.072797,266558,2.97,100,0,5275,15722,11425,5524,209494,26541,536,142,32,4966,8768,5554,2964,4417,0,4281,6624,1840,5431,533,387,2944,422,50,310,387,5973,6382,1517,2771,2933,3958,3679,4959,3606,0,3459,2738,4317,1663,0,0,0,1462811,178482,0.363
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000025.spe,1483,8.02,1,0.010266,-0.008584,0.009923,0.072797,265289,2.87,135,0,4352,13991,10105,5554,189946,19323,508,136,0,4624,7113,5514,2889,4701,0,3614,6580,2607,5958,565,447,2548,435,49,227,518,5484,5912,1963,3682,3451,3998,3242,4370,4725,0,3946,2342,3367,1908,0,0,209,1464454,179164,0.362
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000026.spe,1483.2,8.02,1,0.010266,-0.008584,0.009923,0.072797,265495,3.03,168,0,4778,15697,11222,5617,209190,13668,517,140,0,4613,4860,5624,2656,4849,0,3819,7168,1960,5457,468,499,2681,379,0,369,661,6269,6407,1656,2555,2390,2957,3044,4395,3313,0,3493,1610,3933,1870,0,0,0,1457901,178664,0.362
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000027.spe,1483.4,8.02,1,0.010266,-0.008584,0.009923,0.072797,265962,2.98,114,0,4713,15880,11526,5508,208589,12653,557,69,0,4757,5349,5834,2861,5711,0,4982,6557,1667,5061,494,473,2631,361,71,400,357,6115,5963,1672,2072,2781,3675,3255,5642,3672,658,3779,3338,2927,1366,121,0,0,1459281,177708,0.362
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000028.spe,1483.6,8.02,1,0.010266,-0.008584,0.009923,0.072797,267907,3.02,202,0,5143,16452,12082,5560,215746,12707,704,106,0,4755,5252,5642,3224,5865,0,4302,6616,1174,5458,455,438,2717,404,77,332,765,5857,6353,1448,2408,2609,4202,3424,4965,3771,0,3649,1994,4317,1715,67,0,0,1465097,178320,0.363
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000029.spe,1483.8,8.02,1,0.010266,-0.008584,0.009923,0.072797,270950,3.11,160,0,4639,14628,11547,5416,206520,14377,678,261,75,5096,6351,5863,3124,6152,0,3981,7597,1724,5411,577,388,2819,462,26,328,257,6222,7238,2025,2592,2480,2592,3641,4144,3353,0,2882,2243,3982,1904,112,271,0,1474293,179962,0.366
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000030.spe,1484,8.02,1,0.010266,-0.008584,0.009923,0.072797,270656,3.08,127,0,4118,14797,10707,5297,204538,14708,607,137,0,5084,6578,5679,3142,5814,0,3944,7102,1567,5312,553,492,2511,305,0,270,552,5865,6932,1664,3152,2478,4101,3422,5007,3278,0,2849,3099,4678,1140,0,0,0,1469180,180722,0.365
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000031.spe,1484.2,8.01,1,0.010266,-0.008584,0.009923,0.072797,270171,3.09,149,0,4325,14702,10760,5304,204821,15785,598,128,0,5607,5796,6101,3735,5542,0,4131,5817,1967,5223,444,356,2681,395,0,402,449,5672,6633,1238,2383,1607,3797,2800,4657,3020,0,2856,2538,4540,1381,427,342,0,1465164,180281,0.365
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000032.spe,1484.4,8.01,1,0.010266,-0.008584,0.009923,0.072797,272188,3.17,151,0,4545,16118,11438,4840,220613,17386,546,156,189,5400,6058,6097,3800,5322,0,4608,7177,1773,5965,564,330,2809,407,0,645,928,5946,6646,1837,2765,2509,4036,2510,4541,3907,133,3686,4030,4419,1414,431,204,0,1468992,178972,0.365
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000033.spe,1484.6,8.01,1,0.010266,-0.008584,0.009923,0.072797,275371,3.14,191,0,5249,17874,12993,5024,245014,18735,602,143,279,5576,6898,6047,3888,7619,0,5015,6603,1932,5984,442,419,3015,403,0,705,718,6424,6859,1472,2006,2139,3828,4125,5364,3461,470,4276,3177,3978,1512,371,187,177,1477430,179679,0.367
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000034.spe,1484.8,8.01,1,0.010266,-0.008584,0.009923,0.072797,276614,3.2,261,0,5535,19316,13763,4848,252100,17283,584,223,149,5267,6156,5943,3479,7097,0,4294,6834,1917,5459,521,410,3126,236,14,610,943,5627,6599,1262,2753,2571,4349,4488,5395,3605,0,2917,2603,3717,2378,389,217,0,1475824,179383,0.368
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000035.spe,1485,8,1,0.010266,-0.008584,0.009923,0.072797,275863,3.1,128,0,6182,20183,14237,5143,253140,19815,543,347,160,5230,7341,5892,3486,5353,0,4230,6851,1217,5748,410,438,3065,407,8,567,760,5425,6356,1590,1968,1768,4013,2985,4808,3644,232,4249,2458,4257,884,0,328,177,1475334,179128,0.367
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000036.spe,1485.2,8.01,1,0.010266,-0.008584,0.009923,0.072797,275679,3.23,220,0,6676,20499,14279,5298,251060,25672,533,282,298,5606,6557,5956,3426,5619,0,4454,6528,1893,5740,413,386,3032,403,0,698,569,6118,6948,1381,2203,2084,5350,3360,5422,3484,0,3308,3137,3877,1278,391,337,0,1478086,178994,0.368
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000037.spe,1485.4,8.01,1,0.010266,-0.008584,0.009923,0.072797,276372,3.24,150,0,5976,19411,13454,5308,235044,17848,434,5450,0,5632,5703,5876,3796,6005,0,4631,6739,1763,4852,371,352,2821,281,0,430,302,5817,6575,1638,2203,2647,3913,4009,4943,3261,0,3769,3096,4436,1252,154,467,70,1490051,180727,0.369
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000038.spe,1485.6,8.01,1,0.010266,-0.008584,0.009923,0.072797,278307,3.22,17,0,5092,18207,12344,5328,219502,15938,399,27424,0,5448,5306,5860,3128,8053,0,4462,6947,1325,5947,301,334,2627,148,73,471,624,6337,6930,1776,2710,2619,4398,4048,4265,3516,0,2611,2511,5082,1513,138,48,0,1489176,181861,0.37
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000039.spe,1485.8,8,1,0.010266,-0.008584,0.009923,0.072797,280387,3.16,133,0,5320,18036,12330,5321,213010,17912,263,38083,0,5501,5232,5767,3540,10128,0,4414,7857,2916,6457,327,369,2566,118,8,239,470,5827,6980,1499,2530,3040,5269,4601,4443,4322,0,3821,3588,4363,1969,27,0,0,1492487,180422,0.371
185,North,E:\FISH 2020\FISH Final measurements\05032021\0185\XRF data\L000040.spe,1486,8,1,0.010266,-0.008584,0.009923,0.072797,281048,3.12,212,0,4316,14851,10247,5328,182970,16952,385,50656,0,5406,5557,5656,3126,12627,0,4906,7505,2348,6150,392,331,2454,69,131,156,392,6128,6352,1329,3145,3339,4772,3866,5178,4012,0,2307,2360,4182,3266,0,0,0,1494910,181109,0.371
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000011.spe,1018.2,7.71,1,0.010267,-0.00957,0.01001,0.072777,285459,3.19,59,0,4540,16384,12922,5201,193873,13138,550,2517,0,6114,8264,5654,3069,5899,0,3966,7053,2012,6789,732,721,2460,354,0,268,455,5790,5976,1704,2415,2958,3690,4099,4972,4027,0,3516,3257,4044,925,0,0,0,1530892,186199,0.376
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000012.spe,1018.4,7.71,1,0.010267,-0.00957,0.01001,0.072777,282478,3,145,0,4456,15735,12246,5273,188649,12570,566,2392,641,5998,11911,5930,2736,5391,0,4744,6285,773,6080,677,582,2355,338,0,341,293,6207,6561,2107,2810,2716,4209,3969,5805,4503,0,2007,1450,3572,3183,11,40,0,1521914,186577,0.375
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000013.spe,1018.6,7.72,1,0.010267,-0.00957,0.01001,0.072777,280285,3.16,0,0,4160,14859,11829,5359,183457,12076,502,3082,0,6256,6860,5674,3248,4774,0,4355,7222,2687,6521,723,678,2265,371,4,356,450,5396,6515,1949,2850,2240,3946,3506,4622,4080,188,2334,1957,4478,2595,0,0,98,1517361,184073,0.373
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000014.spe,1018.8,7.72,1,0.010267,-0.00957,0.01001,0.072777,279138,3.03,109,0,4266,15586,11885,5555,190028,12741,384,3273,40,6241,7552,6004,3164,4496,0,3328,6412,1726,6638,676,687,2374,324,0,442,389,5438,6464,2082,2949,2167,3838,2665,4499,3424,638,3127,2072,2762,1712,0,152,44,1513675,184875,0.372
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000015.spe,1019,7.72,1,0.010267,-0.00957,0.01001,0.072777,279629,2.83,40,0,4198,14635,11791,5426,178700,13182,586,2489,181,5997,6624,6143,2687,4820,0,4469,6862,2397,6935,639,560,2187,298,0,399,631,5857,5946,1763,2796,3001,4278,3242,5412,4041,334,4038,4072,4600,391,0,156,0,1521395,184371,0.373
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000016.spe,1019.2,7.72,1,0.010267,-0.00957,0.01001,0.072777,280992,3.1,140,0,4584,16303,13027,5277,194519,13387,460,2590,81,6075,7542,5931,3244,5194,0,3844,6707,2319,6231,674,605,2236,273,0,549,481,5470,6554,1490,3175,2471,3536,3548,4638,3826,0,2231,1378,3632,3299,98,187,0,1522398,184536,0.374
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000017.spe,1019.4,7.72,1,0.010267,-0.00957,0.01001,0.072777,282373,3.07,121,0,4843,17500,14037,5426,212172,14281,461,2796,662,5789,10869,6234,3165,4757,0,3980,6997,2241,6100,674,667,2655,274,0,559,596,6322,5810,2227,2413,2188,3938,2513,4760,3578,578,4279,3946,3559,688,141,117,305,1528457,186181,0.374
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000018.spe,1019.6,7.73,1,0.010267,-0.00957,0.01001,0.072777,283435,3.06,161,0,5159,17690,13950,5409,216315,13946,535,2675,1356,5923,13525,5887,3507,5029,0,3848,6785,2038,6692,656,593,2434,295,0,585,603,5691,6373,2128,3220,2569,4713,3153,4834,3617,0,3266,2715,3393,885,346,87,0,1528277,185740,0.375
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000019.spe,1019.8,7.73,1,0.010267,-0.00957,0.01001,0.072777,280930,3.07,19,0,5232,18690,14417,5498,213065,12888,464,2419,130,5617,7096,5737,3059,4437,0,3723,5859,2700,6684,649,683,2524,362,44,392,354,5207,6338,1876,3483,2467,3815,2583,4657,3434,127,2764,2234,3779,1395,115,83,0,1524481,185615,0.374
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000020.spe,1020,7.73,1,0.010267,-0.00957,0.01001,0.072777,277164,2.94,37,0,5094,17392,13331,5685,198189,12184,599,1930,9,5333,7881,5719,2962,4649,0,4288,6609,2017,6407,679,567,2487,307,0,227,251,5130,6047,2750,2668,2709,3824,2777,4180,3411,297,3173,2200,3683,1502,60,170,0,1514560,183957,0.371
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000021.spe,1020.2,7.74,1,0.010267,-0.00957,0.01001,0.072777,276558,3.02,53,0,5042,17292,13478,5974,199471,11786,363,1906,0,5043,6102,5437,2797,4481,0,3384,6305,1456,6559,673,649,2414,380,0,206,671,5108,5978,1958,3202,2842,4123,2806,5458,3391,51,3363,1747,2907,1155,0,0,0,1514702,183777,0.371
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000022.spe,1020.4,7.74,1,0.010267,-0.00957,0.01001,0.072777,275704,2.89,25,0,4511,15461,12310,5853,183748,10894,481,1792,0,5465,6538,5911,2840,4690,0,2808,6352,1705,6122,784,627,2223,410,0,160,138,5129,6140,2666,3981,3141,3126,2877,4085,3327,0,3284,1717,4021,1306,0,0,0,1517397,184807,0.371
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000023.spe,1020.6,7.74,1,0.010267,-0.00957,0.01001,0.072777,276171,2.81,238,0,4022,14611,11864,6064,178008,11371,555,2397,0,5187,6041,5919,2997,5088,0,3648,6784,1889,6131,675,625,2291,393,0,369,589,5506,6301,1733,3675,3145,4446,3412,4858,2840,289,2691,1666,3331,2431,0,0,0,1522260,184875,0.371
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000024.spe,1020.8,7.74,1,0.010267,-0.00957,0.01001,0.072777,275646,3.07,158,0,3978,14170,11404,5856,176235,11349,587,2196,0,5699,6201,5882,2665,6182,0,3645,6730,2545,6476,757,611,2238,361,0,185,121,5676,6599,2532,3006,2154,3030,1423,3570,3366,1256,3005,2140,3949,1400,298,117,0,1518207,184996,0.371
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000025.spe,1021,7.74,1,0.010267,-0.00957,0.01001,0.072777,275995,3,112,0,4503,15422,12136,5779,187964,12129,478,1826,0,5732,6673,5911,2493,5048,0,3503,6441,1942,6037,662,574,2351,437,0,318,311,5483,6382,1994,2657,2229,3180,3255,3773,3010,0,3360,2979,3648,45,37,0,0,1515463,183627,0.371
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000026.spe,1021.2,7.74,1,0.010267,-0.00957,0.01001,0.072777,275167,2.86,109,0,3871,15192,12271,5857,189130,13050,555,2049,29,5603,5491,5997,3188,5116,0,3420,6576,2791,6325,588,562,2427,322,0,291,567,5525,6437,2587,3199,2672,2933,3005,4388,3338,0,2102,1807,3590,1458,0,0,17,1509554,183098,0.37
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000027.spe,1021.4,7.74,1,0.010267,-0.00957,0.01001,0.072777,272380,2.98,156,0,3862,14158,11538,5713,180808,12031,396,1754,0,5582,6092,5869,2946,5576,0,4419,6306,1482,6992,654,575,2340,280,43,292,385,5670,6094,2451,2847,2857,4325,2976,5491,3735,122,3864,2320,3887,1441,134,26,0,1505144,182689,0.368
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000028.spe,1021.6,7.74,1,0.010267,-0.00957,0.01001,0.072777,272340,3.16,79,0,4295,15921,12735,5728,193705,11674,527,1372,0,5602,5731,5881,2615,4715,0,3471,6394,1992,6335,680,583,2314,352,0,278,360,5493,5981,1853,2519,2831,3757,3232,4502,3330,0,3116,2207,3883,1056,206,91,0,1498660,181732,0.368
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000029.spe,1021.8,7.74,1,0.010267,-0.00957,0.01001,0.072777,274135,2.98,119,0,5671,19520,15312,5260,227988,13168,424,2051,141,5283,6750,5498,3138,6518,0,4006,5934,2273,6786,715,554,2674,257,0,467,558,5257,5804,1392,2890,2615,4015,2295,4498,3235,733,3449,2348,3369,606,220,344,0,1495272,180705,0.368
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000030.spe,1022,7.74,1,0.010267,-0.00957,0.01001,0.072777,273751,3.05,128,0,5376,17656,13728,5700,202479,11681,587,2376,234,5241,9146,5736,9722,15201,0,3568,6588,1752,7030,792,639,2410,369,0,367,400,5093,6178,1836,3229,3131,3787,3976,5127,4017,0,2505,2468,4392,2341,127,0,0,1494611,183113,0.368
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000031.spe,1022.2,7.74,1,0.010267,-0.00957,0.01001,0.072777,273043,2.97,246,0,4718,15667,12359,5645,183557,11437,516,1843,82,5253,6604,5901,6060,8123,0,3601,6682,2054,5320,744,686,2238,365,50,43,408,5650,6079,1848,3288,3045,4336,3286,4577,4008,201,4470,3976,4298,1075,0,0,0,1507683,183365,0.368
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000032.spe,1022.4,7.74,1,0.010267,-0.00957,0.01001,0.072777,271534,3.03,0,0,4243,15202,12009,5766,179406,11461,597,1768,192,5259,7339,5779,3088,5053,0,3659,6941,1421,6400,605,734,2229,413,19,209,222,5340,5992,1812,2960,3031,3905,3587,4488,3094,0,2474,2615,3201,570,11,0,0,1499490,183310,0.367
210,North,E:\FISH 2020\FISH Final measurements\05032021\0210\XRF data\L000033.spe,1022.6,7.74,1,0.010267,-0.00957,0.01001,0.072777,271501,2.85,228,0,3642,13314,10558,5706,161948,10300,492,1983,0,5420,6321,5907,5618,36544,0,3733,6591,2208,6678,716,566,2184,422,0,153,145,5563,6285,2241,3098,3120,3437,2688,4901,3066,477,1217,1407,3026,2515,0,0,0,1496075,182989,0.367
