Sample_ID,Region,Mg,Al,Si,P,S,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ag,Cd,Sn,Sb,Ba,La,Ce,Pr,Nd,W,Hg,Pb,Bi,Th,U
682,Celtic,4903,0,354,11631,22193,27329,459,127,0,0,82,149,0,0,5,32,3,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9
682,Celtic,5908,0,355,11350,21745,27093,485,89,0,0,93,157,0,0,5,30,3,0,3,6,0,0,0,2,0,0,0,0,19,34,0,0,0,0,0,0,0,37,9
682,Celtic,5258,0,364,11295,22200,26965,521,99,0,0,91,157,0,0,4,31,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9
682,Celtic,5144,0,296,11323,22055,26938,489,93,0,0,89,153,0,0,4,30,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9
684,Celtic,4476,0,320,11431,18972,26551,498,349,0,0,50,135,0,0,3,35,4,0,3,5,0,0,0,2,0,0,0,0,0,0,0,63,81,0,0,0,0,38,9
684,Celtic,3221,0,378,11520,19075,26550,486,313,0,0,52,136,0,0,4,34,4,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9
684,Celtic,3784,0,380,11497,19312,26585,469,318,0,0,45,135,0,0,3,34,4,0,2,5,0,0,0,0,0,0,0,0,19,29,0,0,0,0,0,0,0,37,9
684,Celtic,3620,0,376,12265,20159,28195,496,90,0,0,40,162,0,0,2,27,6,0,3,5,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,34,8
684,Celtic,4477,0,361,12206,20199,28283,512,88,0,0,41,170,0,0,4,28,6,0,3,5,0,0,0,2,0,0,0,0,22,34,46,69,0,0,0,0,0,34,9
684,Celtic,0,0,274,12289,20315,28258,483,124,0,0,38,164,0,0,3,28,6,0,3,5,0,0,0,3,0,0,0,0,23,0,0,80,0,0,0,0,0,33,8
685,Celtic,4564,0,309,10825,16691,24804,319,94,0,0,49,149,0,0,4,31,10,0,3,5,0,0,0,2,0,0,0,0,20,29,0,0,0,0,0,0,0,35,8
685,Celtic,0,778,314,10793,16625,24697,348,84,0,0,47,147,0,0,4,32,10,0,3,5,0,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,33,9
685,Celtic,5286,0,353,10786,16752,24859,339,127,0,0,51,147,0,0,4,32,10,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
686,Celtic,4751,0,398,10492,18297,24516,641,150,0,0,60,35,4,0,2,34,11,0,3,6,0,0,0,0,0,0,0,0,0,43,41,0,0,0,0,0,0,39,9
686,Celtic,4222,560,322,10548,17943,24460,639,145,0,0,57,36,0,0,4,34,12,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9
686,Celtic,4326,574,248,10511,18007,24465,653,156,0,0,56,34,0,0,3,34,12,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8
687,Celtic,4021,0,279,10652,17190,24218,333,93,0,0,53,51,4,0,2,35,21,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
687,Celtic,3366,625,342,10647,17204,24110,331,114,0,0,59,53,0,0,3,35,21,0,3,5,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,0,0,31,8
687,Celtic,6579,0,268,10505,17500,24187,317,106,0,0,56,56,0,0,4,35,22,0,3,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,35,8
688,Celtic,4520,0,292,11629,21555,26827,1820,89,0,0,77,51,4,0,4,31,4,0,3,7,0,0,0,3,0,0,0,0,0,0,0,0,90,0,0,0,0,40,10
688,Celtic,4216,0,379,11635,21704,26799,1840,149,0,0,79,49,0,0,4,31,4,0,2,7,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,40,10
688,Celtic,4636,608,311,11599,21683,26860,1856,99,0,0,85,50,3,0,3,32,4,0,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10
1048,Norwegian,0,0,333,10739,16517,22755,701,986,0,0,122,51,0,0,4,36,4,0,2,6,0,0,0,2,0,0,0,0,27,0,0,0,86,0,0,0,0,41,11
1048,Norwegian,0,0,325,10829,16496,22793,701,922,0,0,120,53,4,0,4,36,4,0,1,6,0,0,0,2,0,0,0,0,18,38,0,72,103,0,0,0,0,42,10
1048,Norwegian,0,0,326,10853,16965,22849,660,959,0,0,123,52,0,0,5,37,4,0,2,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,44,11
1049,Norwegian,0,0,402,10534,15614,26505,350,93,0,0,41,31,4,0,10,26,27,0,3,4,0,0,0,2,0,0,0,0,25,32,0,0,0,0,0,0,0,32,6
1049,Norwegian,0,591,414,10522,15711,26570,359,69,0,0,42,33,3,0,10,26,27,0,3,4,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,0,0,32,6
1049,Norwegian,0,0,442,10498,15506,26450,316,66,0,0,36,30,3,0,11,26,27,0,3,4,0,0,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,30,5
1050,Norwegian,0,0,374,9464,15669,26456,539,93,0,0,47,39,0,0,0,24,1,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6
1050,Norwegian,0,0,392,9475,15992,26457,523,91,0,0,55,37,0,0,0,24,1,0,3,6,0,0,0,0,0,0,0,0,24,42,0,0,0,0,0,0,0,33,6
1050,Norwegian,0,0,412,9474,15626,26482,522,101,0,0,46,34,0,0,3,26,1,0,3,6,0,0,0,2,0,0,0,0,24,0,0,0,0,0,0,0,0,35,6
1051,Norwegian,4464,0,413,9847,18382,24890,512,91,0,0,81,41,0,0,2,25,6,0,2,6,0,0,0,2,0,0,0,0,26,0,58,0,0,0,0,0,0,34,6
1051,Norwegian,4185,0,460,9878,18299,24758,526,104,0,0,82,42,0,0,3,24,6,0,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
1051,Norwegian,3219,0,371,9825,18395,24876,496,107,0,0,83,38,0,0,3,25,6,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7
1052,Norwegian,0,0,311,12219,15923,29274,331,167,0,0,63,37,3,0,3,32,35,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9
1052,Norwegian,0,0,199,12241,16058,29360,341,198,0,0,66,42,5,0,0,30,34,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10
1052,Norwegian,0,0,329,12266,15997,29428,304,198,0,0,64,35,0,0,2,32,35,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10
1057,Norwegian,4315,0,276,13622,15413,31000,240,114,0,0,46,33,0,0,3,28,0,0,3,5,0,0,0,2,0,0,0,0,0,0,0,57,94,0,0,0,0,36,8
1057,Norwegian,0,0,328,13565,15308,30970,258,109,0,0,45,33,0,0,3,29,0,0,3,4,0,0,0,2,0,0,0,0,0,28,0,87,128,0,0,0,0,35,8
1057,Norwegian,3557,0,226,13639,15359,30971,244,99,0,0,44,32,0,0,3,29,0,0,3,5,0,0,0,3,0,0,0,0,20,29,0,0,0,0,0,0,0,36,9
1058,Norwegian,4454,679,317,11813,16337,29987,302,125,0,0,54,36,0,0,6,29,9,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10
1058,Norwegian,4795,0,341,11861,16440,30142,339,114,0,0,58,33,4,0,6,29,9,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9
1058,Norwegian,0,0,354,11934,16397,30027,344,117,0,0,65,32,4,0,4,29,9,0,2,5,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,39,10
1059,Norwegian,0,0,420,10352,13421,26533,304,76,0,0,61,36,4,0,3,23,1,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,99,0,0,0,0,34,6
1059,Norwegian,3243,0,420,10266,13329,26407,322,95,0,0,54,34,0,0,4,23,1,0,2,4,0,0,0,3,0,0,0,0,0,0,0,68,0,0,0,0,0,33,6
1059,Norwegian,0,0,483,10299,13384,26443,302,88,0,0,52,36,0,0,2,22,0,0,2,5,0,0,0,4,0,0,0,0,0,41,0,66,0,0,0,0,0,32,6
1059,Norwegian,2787,0,406,10777,16710,27752,299,102,0,0,55,29,4,0,4,24,10,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1059,Norwegian,2851,0,399,10802,16729,27759,296,100,0,0,62,34,0,0,4,24,10,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6
1059,Norwegian,0,0,336,10848,16761,27804,346,102,0,0,54,33,5,0,4,25,10,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
1060,Norwegian,4105,0,421,12857,16206,29458,494,105,0,0,102,47,3,0,10,28,0,0,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10
1060,Norwegian,4636,0,443,12832,16243,29434,499,94,0,0,99,50,0,0,9,27,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,77,0,0,0,0,40,11
1060,Norwegian,0,0,358,12762,16285,29534,469,88,0,0,102,44,0,0,8,29,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11
1061,Norwegian,3597,0,379,11092,17007,27418,361,109,0,0,54,37,3,0,9,27,5,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,93,0,0,0,0,33,6
1061,Norwegian,3636,630,431,11102,16968,27338,360,66,0,0,56,35,0,0,10,25,5,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6
1061,Norwegian,2877,0,352,11027,16995,27259,360,75,0,0,57,31,3,0,9,27,5,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6
1062,Norwegian,0,0,528,10290,13367,24776,239,99,0,0,46,50,0,0,3,19,1,0,2,3,0,0,0,0,0,0,0,0,0,34,42,63,93,0,0,0,0,38,7
1062,Norwegian,0,0,390,10382,13080,24783,244,129,0,0,41,53,6,0,3,20,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7
1062,Norwegian,0,0,457,10314,13126,24847,221,91,0,0,42,48,0,0,4,20,1,0,2,3,0,0,0,2,0,0,0,0,0,0,0,66,0,0,0,0,0,39,7
1063,Norwegian,0,0,375,11092,15826,27443,378,81,0,0,65,40,0,0,5,25,0,0,3,5,0,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,0,35,6
1063,Norwegian,4136,661,376,11152,15765,27295,370,87,0,0,66,43,3,0,7,25,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6
1063,Norwegian,2813,0,373,11073,15782,27331,343,85,0,0,68,39,3,0,6,25,0,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6
1109,Norwegian,3746,0,438,11383,14055,28257,289,81,0,0,33,29,0,0,2,25,3,0,3,4,0,0,0,2,0,0,0,0,0,0,0,79,0,0,0,0,0,31,5
1109,Norwegian,3291,0,284,11325,13941,28035,278,78,0,0,36,32,4,0,0,25,3,0,3,4,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,31,6
1109,Norwegian,3749,0,445,11379,13964,28037,235,70,0,0,33,30,4,0,2,24,4,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
1110,Norwegian,2917,0,409,10799,15761,27464,308,87,0,0,28,23,0,0,3,25,3,0,3,4,0,0,0,2,0,0,0,0,24,0,0,0,0,0,0,0,0,29,5
1110,Norwegian,0,0,340,10751,15790,27371,308,76,0,0,32,27,0,0,3,25,3,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6
1110,Norwegian,0,0,323,10807,15684,27390,292,0,0,0,29,26,3,0,3,25,3,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,96,0,0,0,0,28,5
1111,Norwegian,0,0,411,10323,15860,24993,289,81,0,0,55,36,3,0,4,26,11,0,3,4,0,0,0,3,0,0,0,0,25,0,42,0,0,0,0,0,0,33,6
1111,Norwegian,0,0,346,10325,15806,25114,292,90,0,0,59,40,3,0,5,27,11,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5
1111,Norwegian,3090,0,359,10344,15890,25177,295,76,0,0,62,34,0,0,5,27,11,0,2,5,0,0,0,2,0,0,0,0,0,37,0,0,0,0,0,0,0,33,6
1112,Norwegian,0,0,224,12160,16023,29939,279,153,0,0,47,32,0,0,5,30,2,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8
1112,Norwegian,4696,0,221,12160,16031,29980,261,179,0,0,41,29,0,0,6,31,2,0,3,5,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,35,8
1112,Norwegian,0,0,313,12104,16050,29959,270,148,0,0,51,32,0,0,5,31,3,0,3,5,0,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,0,36,9
1112,Norwegian,0,0,220,11875,15452,29460,286,119,0,0,46,31,4,0,8,30,2,0,2,5,0,0,0,8,0,0,0,0,25,33,37,0,0,0,0,0,0,36,8
1112,Norwegian,3565,0,274,11909,15620,29670,282,115,0,0,46,31,0,0,7,30,2,0,2,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8
1112,Norwegian,0,0,198,11930,15527,29550,282,118,0,0,43,34,0,0,5,29,2,0,3,5,0,0,0,7,0,0,0,0,23,30,0,0,0,0,0,0,0,33,8
1113,Norwegian,0,0,499,12445,13828,29074,207,72,0,0,43,28,3,0,8,26,8,0,3,4,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,30,5
1113,Norwegian,3240,0,403,12514,13877,29180,215,95,0,0,43,28,0,0,9,27,8,0,3,4,0,0,0,2,0,0,0,0,0,0,0,66,0,0,0,0,0,28,5
1113,Norwegian,2854,0,479,12435,13821,29145,222,94,0,0,39,26,0,0,9,26,8,0,3,4,0,0,0,3,0,0,0,0,0,0,0,71,0,0,0,0,0,31,5
1114,Norwegian,0,0,621,9121,14223,24255,280,134,0,0,56,37,0,0,5,26,11,0,2,4,0,0,0,4,0,0,0,0,26,32,43,0,0,0,0,0,0,49,8
1114,Norwegian,0,0,615,9107,14055,24113,255,137,0,0,59,39,0,0,6,26,11,0,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8
1114,Norwegian,0,0,522,9148,14260,24356,288,141,0,0,61,37,0,0,4,27,11,0,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8
1115,Norwegian,0,0,540,8198,13585,15799,1176,2066,0,0,149,55,0,0,5,46,0,0,1,6,0,0,0,2,0,0,0,0,22,0,0,0,91,0,0,0,0,44,12
1115,Norwegian,4319,0,562,8311,13488,15792,1196,2087,0,0,152,60,3,0,5,46,0,0,2,6,0,0,0,2,0,0,0,0,19,29,40,0,0,0,0,0,0,44,11
1115,Norwegian,3143,0,512,8275,13537,15815,1195,2088,0,0,152,55,0,0,4,47,0,0,2,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,12
1116,Norwegian,4833,0,335,11773,17875,28450,482,86,0,0,68,38,0,0,4,25,0,0,2,5,0,0,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,33,7
1116,Norwegian,2752,0,342,11799,17794,28397,430,72,0,0,65,34,0,0,4,25,0,0,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6
1116,Norwegian,2837,0,350,11784,17767,28295,439,80,0,0,65,37,3,0,4,25,0,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5
1117,Norwegian,0,0,283,10673,16808,27710,315,99,0,0,47,31,0,0,3,23,11,0,3,5,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,30,6
1117,Norwegian,3222,0,437,10670,16827,27737,306,79,0,0,46,32,6,0,4,25,11,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5
1117,Norwegian,3002,0,350,10727,16860,27731,312,0,0,0,43,32,4,0,5,25,11,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,116,0,0,0,0,30,5
1118,Norwegian,3176,0,405,11016,17701,26280,463,91,0,0,61,40,3,0,5,26,16,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6
1118,Norwegian,3179,0,336,10961,17713,26230,482,88,0,0,60,37,3,0,7,26,15,0,3,5,0,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,32,6
1118,Norwegian,0,0,435,10969,17613,26282,464,80,0,0,66,42,0,0,6,26,15,0,3,5,0,0,0,3,0,0,0,0,23,0,0,90,98,0,0,0,0,32,6
1119,Norwegian,3159,0,343,10529,16289,26186,308,162,0,0,69,38,4,0,6,26,10,0,2,5,0,0,0,3,0,0,0,0,24,0,0,69,0,0,0,0,0,37,7
1119,Norwegian,0,0,318,10513,16138,26071,326,163,0,0,66,36,0,0,4,26,10,0,2,5,0,0,0,3,0,0,0,0,0,0,0,80,0,0,0,0,0,36,6
1119,Norwegian,3563,0,396,10414,16164,25989,308,172,0,0,68,37,0,0,5,26,10,0,3,5,0,0,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,35,7
1119,Norwegian,0,0,370,10358,15893,25894,316,116,0,0,66,36,4,0,4,25,11,0,2,5,0,0,0,2,0,0,0,0,24,0,0,71,0,0,0,0,0,33,6
1119,Norwegian,0,0,371,10293,15933,25865,334,99,0,0,65,34,3,0,5,25,11,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1119,Norwegian,0,0,342,10351,16031,25877,321,78,0,0,58,39,3,0,5,25,12,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6
1120,Norwegian,0,0,297,12397,17331,30372,363,148,0,0,55,31,4,0,4,31,50,0,3,5,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,40,9
1120,Norwegian,0,0,329,12400,17302,30273,340,135,0,0,48,32,0,0,3,32,50,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10
1120,Norwegian,0,0,355,12340,17266,30277,337,134,0,0,56,39,0,0,6,33,50,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10
1120,Norwegian,0,0,263,12216,16903,29844,346,158,0,0,50,32,0,0,3,33,50,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10
1120,Norwegian,3232,0,223,12222,17226,29847,336,146,0,0,49,34,0,0,4,33,51,0,2,5,0,0,0,0,0,0,0,0,20,42,51,104,145,0,0,0,0,38,9
1120,Norwegian,0,0,329,12277,16930,29917,343,148,0,0,48,36,3,0,5,34,51,0,2,4,0,0,0,2,0,0,0,0,21,0,0,0,0,0,0,0,0,39,9
1121,Norwegian,0,0,324,10426,17624,26948,360,83,0,0,71,31,0,0,6,24,53,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7
1121,Norwegian,3418,0,368,10383,17576,26911,363,75,0,0,64,30,4,0,6,23,53,0,3,5,0,0,0,3,0,0,0,0,0,0,0,67,0,0,0,0,0,36,6
1121,Norwegian,0,0,322,10421,17593,26841,364,115,0,0,66,36,5,0,6,23,52,0,2,4,0,0,0,3,0,0,0,0,30,32,0,0,0,0,0,0,0,36,7
1122,Norwegian,3747,0,500,10248,14114,25599,281,0,0,0,34,33,0,0,2,24,30,0,3,4,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,28,5
1122,Norwegian,0,0,388,10147,13971,25618,296,0,0,0,38,35,4,0,2,24,31,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5
1122,Norwegian,0,0,434,10169,14145,25574,300,72,0,0,34,34,3,0,2,23,30,0,3,5,0,0,0,2,0,0,0,0,0,0,0,68,132,0,0,0,0,28,5
1122,Norwegian,2873,0,404,9959,13595,25086,284,68,0,0,37,33,0,0,2,24,32,0,3,4,0,0,0,3,0,0,0,0,0,0,44,0,0,0,0,0,0,28,5
1122,Norwegian,0,0,443,9925,13687,25032,285,86,0,0,31,32,3,0,3,24,31,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
1122,Norwegian,0,0,348,9981,13676,25161,277,75,0,0,35,34,4,0,2,24,32,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5
1123,Norwegian,0,0,416,11151,16485,22124,914,868,0,0,140,63,0,0,3,37,11,0,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10
1123,Norwegian,3828,0,412,11203,16565,22093,879,829,0,0,139,63,0,0,4,37,11,0,2,6,0,0,0,2,0,0,0,0,0,0,0,57,0,0,0,0,0,41,11
1123,Norwegian,3673,0,503,11186,16518,22069,896,831,0,0,136,66,0,0,4,37,11,0,2,6,0,0,0,2,0,0,0,0,0,0,0,63,0,0,0,0,0,40,11
1124,Norwegian,0,0,370,11248,15549,28954,287,0,0,0,39,27,3,0,15,25,28,0,3,4,0,0,0,2,0,0,0,0,0,0,0,68,0,0,0,0,0,32,5
1124,Norwegian,0,0,287,11141,15358,28825,271,92,0,0,32,29,3,0,17,26,29,0,3,5,0,0,0,2,0,0,0,0,41,39,0,69,0,0,0,0,0,32,4
1124,Norwegian,0,0,312,11073,15686,28797,290,90,0,0,35,29,4,0,17,25,29,0,3,4,0,0,0,0,0,0,0,0,27,49,0,0,0,0,0,0,0,32,5
1125,Norwegian,0,0,328,11515,17530,30643,436,120,0,0,73,41,4,0,15,44,8,0,3,5,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,41,9
1125,Norwegian,0,0,317,11551,17942,30656,432,124,0,0,79,35,5,0,13,45,8,0,2,6,0,0,0,0,0,0,0,0,26,0,38,0,0,0,0,0,0,41,10
1125,Norwegian,0,0,304,11565,17992,30757,401,100,0,0,72,40,0,0,12,44,9,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10
1125,Norwegian,0,0,302,11784,17672,30580,407,91,0,0,64,35,0,0,12,36,9,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10
1125,Norwegian,5531,0,243,11751,17740,30653,393,93,0,0,64,40,0,0,11,36,9,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10
1125,Norwegian,4253,0,245,11829,17796,30649,404,120,0,0,66,37,0,0,11,36,9,0,2,5,0,0,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,41,10
1126,Norwegian,0,0,353,10208,17873,25817,322,76,0,0,51,40,4,0,3,23,11,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5
1126,Norwegian,0,0,354,10200,17983,25842,329,83,0,0,50,37,4,0,3,23,11,0,2,4,0,0,0,4,0,0,0,0,23,0,0,68,0,0,0,0,0,31,6
1126,Norwegian,2723,0,471,10218,17954,25814,329,73,0,0,48,37,0,0,3,23,11,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6
1127,Norwegian,0,0,367,10493,14823,26291,306,100,0,0,34,36,4,0,5,20,13,0,2,3,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,33,6
1127,Norwegian,2603,0,339,10541,14751,26254,323,76,0,0,34,33,0,0,6,21,13,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
1127,Norwegian,0,0,379,10434,14802,26298,340,87,0,0,37,34,3,0,5,20,13,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6
1127,Norwegian,0,0,379,10816,15292,26500,315,84,0,0,36,34,4,0,4,20,13,0,2,3,0,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,30,5
1127,Norwegian,0,0,365,10846,15363,26536,311,63,0,0,34,37,0,0,3,20,14,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5
1127,Norwegian,0,0,411,10835,15302,26518,319,0,0,0,29,31,3,0,4,19,14,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5
1128,Norwegian,0,0,254,12014,21229,30843,456,123,0,0,78,44,4,0,8,31,41,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10
1128,Norwegian,0,0,287,12020,21465,30755,436,114,0,0,72,44,4,0,8,31,42,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11
1128,Norwegian,0,0,310,11982,21265,30811,406,114,0,0,69,46,0,0,9,31,41,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10
1128,Norwegian,0,0,339,11978,21464,30428,428,144,0,0,72,47,0,0,9,32,41,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10
1128,Norwegian,4155,0,272,12030,21275,30599,426,142,0,0,74,44,0,0,7,32,42,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,94,0,0,0,0,40,9
1128,Norwegian,0,0,310,12053,21151,30534,415,163,0,0,71,43,0,0,8,33,42,0,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10
1129,Norwegian,0,0,465,9925,14423,24192,370,78,0,0,71,41,4,0,3,26,42,0,3,5,0,0,0,3,0,0,0,0,0,33,0,0,94,0,0,0,0,34,6
1129,Norwegian,3089,0,357,9923,14428,24205,379,85,0,0,67,37,0,0,3,24,43,0,2,5,0,0,0,4,0,0,0,0,24,34,0,0,101,0,0,0,0,35,7
1129,Norwegian,0,0,500,9878,14359,24139,372,67,0,0,64,37,0,0,5,26,43,0,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6
1130,Norwegian,3140,0,332,11054,18078,26334,437,0,0,0,40,55,0,0,8,22,8,0,3,3,0,0,0,4,0,0,0,0,21,0,0,0,0,0,0,0,0,34,6
1130,Norwegian,0,0,415,11057,18002,26163,429,86,0,0,41,49,4,0,8,22,8,0,3,3,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,34,6
1130,Norwegian,0,0,363,11012,18037,26259,394,92,0,0,41,56,0,0,8,21,7,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6
1132,Norwegian,0,0,297,11729,18602,29245,334,72,0,0,44,36,0,0,8,31,25,0,2,4,0,0,0,2,0,0,0,0,24,33,0,63,89,0,0,0,0,36,9
1132,Norwegian,3865,0,275,11633,18566,29152,354,96,0,0,43,34,3,0,8,30,25,0,3,4,0,0,0,2,0,0,0,0,26,28,39,80,0,0,0,0,0,36,9
1132,Norwegian,0,0,341,11661,18520,29265,349,83,0,0,42,36,0,0,8,31,25,0,3,5,0,0,0,3,0,0,0,0,0,0,0,81,134,0,0,0,0,35,10
1132,Norwegian,0,0,277,11579,18091,28897,351,101,0,0,48,36,0,0,8,31,25,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
1132,Norwegian,3408,0,377,11635,18527,28832,348,87,0,0,43,35,0,0,8,30,24,0,3,5,0,0,0,0,0,0,0,0,27,43,0,0,0,0,0,0,0,36,8
